gain	2	6	-114.18
gain	6	2	-113.53
gain	2	7	-122.55
gain	7	2	-122.97
gain	2	8	-129.98
gain	8	2	-129.83
gain	2	9	-129.98
gain	9	2	-128.94
gain	2	10	-108.23
gain	10	2	-106.61
gain	2	11	-102.42
gain	11	2	-101.95
gain	2	12	-85.47
gain	12	2	-84.88
gain	2	13	-87.45
gain	13	2	-86.44
gain	2	14	-95.82
gain	14	2	-95.24
gain	2	15	-110.29
gain	15	2	-109.25
gain	2	16	-118.49
gain	16	2	-117.25
gain	2	17	-120.99
gain	17	2	-119.79
gain	2	18	-131.41
gain	18	2	-133.24
gain	2	19	-128.73
gain	19	2	-129.50
gain	2	20	-113.17
gain	20	2	-112.02
gain	2	21	-102.84
gain	21	2	-103.56
gain	2	22	-95.22
gain	22	2	-93.07
gain	2	23	-107.01
gain	23	2	-108.97
gain	2	24	-113.08
gain	24	2	-113.99
gain	2	25	-107.06
gain	25	2	-106.69
gain	2	26	-117.28
gain	26	2	-116.47
gain	2	27	-122.75
gain	27	2	-121.58
gain	2	28	-124.23
gain	28	2	-122.31
gain	2	29	-127.81
gain	29	2	-128.26
gain	2	30	-116.50
gain	30	2	-116.01
gain	2	31	-110.74
gain	31	2	-110.77
gain	2	32	-109.26
gain	32	2	-110.57
gain	2	33	-109.66
gain	33	2	-109.06
gain	2	34	-119.70
gain	34	2	-119.41
gain	2	35	-114.15
gain	35	2	-112.28
gain	2	36	-114.25
gain	36	2	-112.47
gain	2	37	-120.73
gain	37	2	-120.73
gain	2	38	-124.68
gain	38	2	-124.91
gain	2	39	-132.74
gain	39	2	-130.83
gain	2	40	-115.92
gain	40	2	-115.27
gain	2	41	-116.71
gain	41	2	-115.41
gain	2	42	-115.04
gain	42	2	-114.03
gain	2	43	-113.13
gain	43	2	-111.05
gain	2	44	-121.59
gain	44	2	-119.69
gain	2	45	-119.83
gain	45	2	-120.27
gain	2	46	-122.74
gain	46	2	-122.39
gain	2	47	-121.34
gain	47	2	-120.59
gain	2	48	-129.12
gain	48	2	-128.55
gain	2	49	-125.35
gain	49	2	-124.21
gain	2	50	-123.40
gain	50	2	-122.53
gain	2	51	-116.52
gain	51	2	-115.79
gain	2	52	-120.98
gain	52	2	-121.15
gain	2	53	-114.37
gain	53	2	-113.69
gain	2	54	-118.93
gain	54	2	-118.73
gain	2	55	-127.07
gain	55	2	-126.04
gain	2	56	-120.23
gain	56	2	-120.13
gain	2	57	-129.24
gain	57	2	-128.69
gain	2	58	-129.68
gain	58	2	-129.64
gain	2	59	-129.08
gain	59	2	-128.22
gain	2	60	-126.65
gain	60	2	-126.24
gain	2	61	-127.68
gain	61	2	-128.95
gain	2	62	-121.49
gain	62	2	-120.51
gain	2	63	-124.29
gain	63	2	-123.20
gain	2	64	-129.09
gain	64	2	-128.73
gain	2	65	-127.76
gain	65	2	-127.39
gain	2	66	-122.13
gain	66	2	-121.20
gain	2	67	-128.17
gain	67	2	-126.18
gain	2	68	-132.63
gain	68	2	-131.32
gain	2	69	-133.46
gain	69	2	-132.22
gain	2	70	-129.85
gain	70	2	-129.72
gain	2	71	-133.07
gain	71	2	-130.56
gain	2	72	-128.10
gain	72	2	-127.42
gain	2	73	-127.80
gain	73	2	-127.08
gain	2	74	-131.39
gain	74	2	-128.76
gain	2	75	-133.38
gain	75	2	-133.62
gain	2	76	-126.05
gain	76	2	-124.74
gain	2	77	-135.28
gain	77	2	-135.68
gain	2	78	-133.32
gain	78	2	-132.81
gain	2	79	-133.95
gain	79	2	-134.23
gain	2	80	-132.18
gain	80	2	-131.45
gain	2	81	-130.19
gain	81	2	-128.11
gain	2	82	-125.97
gain	82	2	-124.95
gain	2	83	-134.17
gain	83	2	-135.10
gain	2	84	-130.33
gain	84	2	-128.65
gain	2	85	-125.49
gain	85	2	-126.53
gain	2	86	-133.82
gain	86	2	-134.19
gain	2	87	-131.59
gain	87	2	-130.13
gain	2	88	-125.85
gain	88	2	-124.97
gain	2	89	-134.92
gain	89	2	-134.20
gain	2	90	-135.02
gain	90	2	-134.37
gain	2	91	-134.09
gain	91	2	-133.58
gain	2	92	-139.09
gain	92	2	-141.07
gain	2	93	-135.88
gain	93	2	-134.14
gain	2	94	-134.38
gain	94	2	-133.99
gain	2	95	-137.51
gain	95	2	-136.09
gain	2	96	-131.82
gain	96	2	-131.24
gain	2	97	-130.98
gain	97	2	-126.96
gain	2	98	-136.48
gain	98	2	-135.71
gain	2	99	-139.91
gain	99	2	-139.31
gain	3	4	-81.16
gain	4	3	-81.12
gain	3	5	-112.36
gain	5	3	-111.58
gain	3	6	-113.88
gain	6	3	-112.69
gain	3	7	-119.54
gain	7	3	-119.41
gain	3	8	-122.76
gain	8	3	-122.07
gain	3	9	-123.58
gain	9	3	-122.00
gain	3	10	-109.72
gain	10	3	-107.55
gain	3	11	-101.87
gain	11	3	-100.86
gain	3	12	-91.72
gain	12	3	-90.59
gain	3	13	-96.01
gain	13	3	-94.47
gain	3	14	-99.01
gain	14	3	-97.89
gain	3	15	-104.21
gain	15	3	-102.63
gain	3	16	-118.17
gain	16	3	-116.39
gain	3	17	-115.14
gain	17	3	-113.40
gain	3	18	-122.56
gain	18	3	-123.85
gain	3	19	-124.58
gain	19	3	-124.81
gain	3	20	-111.06
gain	20	3	-109.38
gain	3	21	-108.45
gain	21	3	-108.64
gain	3	22	-95.32
gain	22	3	-92.62
gain	3	23	-107.25
gain	23	3	-108.67
gain	3	24	-115.16
gain	24	3	-115.53
gain	3	25	-116.30
gain	25	3	-115.39
gain	3	26	-113.76
gain	26	3	-112.41
gain	3	27	-118.96
gain	27	3	-117.25
gain	3	28	-124.65
gain	28	3	-122.18
gain	3	29	-131.39
gain	29	3	-131.30
gain	3	30	-117.39
gain	30	3	-116.36
